sentence	label
In further studies , the diuretic effects of the BC6ENTG agonist BC6OTHER were similar in male and female rats , displayed a relatively rapid onset to action , and were dose - dependently antagonized by 30 minutes pretreatment with BC6OTHER , but not by the BC6OTHER antagonist BC6OTHER , nor were the effects of BC6OTHER antagonized by the BC6OTHER antagonist BC6ENTC [ BC6OTHER ].	False
In further studies , the diuretic effects of the BC6OTHER agonist BC6OTHER were similar in male and female rats , displayed a relatively rapid onset to action , and were dose - dependently antagonized by 30 minutes pretreatment with BC6OTHER , but not by the BC6ENTG antagonist BC6OTHER , nor were the effects of BC6OTHER antagonized by the BC6OTHER antagonist BC6ENTC [ BC6OTHER ].	False
In further studies , the diuretic effects of the BC6OTHER agonist BC6OTHER were similar in male and female rats , displayed a relatively rapid onset to action , and were dose - dependently antagonized by 30 minutes pretreatment with BC6OTHER , but not by the BC6OTHER antagonist BC6OTHER , nor were the effects of BC6OTHER antagonized by the BC6ENTG antagonist BC6ENTC [ BC6OTHER ].	CPR:6
In further studies , the diuretic effects of the BC6ENTG agonist BC6OTHER were similar in male and female rats , displayed a relatively rapid onset to action , and were dose - dependently antagonized by 30 minutes pretreatment with BC6OTHER , but not by the BC6OTHER antagonist BC6OTHER , nor were the effects of BC6OTHER antagonized by the BC6OTHER antagonist BC6OTHER [ BC6ENTC ].	False
In further studies , the diuretic effects of the BC6OTHER agonist BC6OTHER were similar in male and female rats , displayed a relatively rapid onset to action , and were dose - dependently antagonized by 30 minutes pretreatment with BC6OTHER , but not by the BC6ENTG antagonist BC6OTHER , nor were the effects of BC6OTHER antagonized by the BC6OTHER antagonist BC6OTHER [ BC6ENTC ].	False
In further studies , the diuretic effects of the BC6OTHER agonist BC6OTHER were similar in male and female rats , displayed a relatively rapid onset to action , and were dose - dependently antagonized by 30 minutes pretreatment with BC6OTHER , but not by the BC6OTHER antagonist BC6OTHER , nor were the effects of BC6OTHER antagonized by the BC6ENTG antagonist BC6OTHER [ BC6ENTC ].	CPR:6
Direct - acting BC6ENTG agonists , including BC6ENTC , BC6OTHER [ BC6OTHER ] , BC6OTHER [ BC6OTHER ] , and BC6OTHER [ BC6OTHER ] , produced dose - dependent increases in diuresis and decreases in colonic temperature , with slightly lower ED(50) values for diuresis than for hypothermia.	CPR:5
Direct - acting BC6ENTG agonists , including BC6OTHER , BC6ENTC [ BC6OTHER ] , BC6OTHER [ BC6OTHER ] , and BC6OTHER [ BC6OTHER ] , produced dose - dependent increases in diuresis and decreases in colonic temperature , with slightly lower ED(50) values for diuresis than for hypothermia.	CPR:5
Direct - acting BC6ENTG agonists , including BC6OTHER , BC6OTHER [ BC6ENTC ] , BC6OTHER [ BC6OTHER ] , and BC6OTHER [ BC6OTHER ] , produced dose - dependent increases in diuresis and decreases in colonic temperature , with slightly lower ED(50) values for diuresis than for hypothermia.	CPR:5
Direct - acting BC6ENTG agonists , including BC6OTHER , BC6OTHER [ BC6OTHER ] , BC6ENTC [ BC6OTHER ] , and BC6OTHER [ BC6OTHER ] , produced dose - dependent increases in diuresis and decreases in colonic temperature , with slightly lower ED(50) values for diuresis than for hypothermia.	CPR:5
Direct - acting BC6ENTG agonists , including BC6OTHER , BC6OTHER [ BC6OTHER ] , BC6OTHER [ BC6ENTC ] , and BC6OTHER [ BC6OTHER ] , produced dose - dependent increases in diuresis and decreases in colonic temperature , with slightly lower ED(50) values for diuresis than for hypothermia.	CPR:5
Direct - acting BC6ENTG agonists , including BC6OTHER , BC6OTHER [ BC6OTHER ] , BC6OTHER [ BC6OTHER ] , and BC6ENTC [ BC6OTHER ] , produced dose - dependent increases in diuresis and decreases in colonic temperature , with slightly lower ED(50) values for diuresis than for hypothermia.	CPR:5
Direct - acting BC6ENTG agonists , including BC6OTHER , BC6OTHER [ BC6OTHER ] , BC6OTHER [ BC6OTHER ] , and BC6OTHER [ BC6ENTC ] , produced dose - dependent increases in diuresis and decreases in colonic temperature , with slightly lower ED(50) values for diuresis than for hypothermia.	CPR:5
The protein is formed by an BC6ENTC - terminal helicase - like domain , a BC6ENTG , and a BC6OTHER that spans between the two.	False
The protein is formed by an BC6ENTC - terminal helicase - like domain , a BC6OTHER , and a BC6ENTG that spans between the two.	False
The protein is formed by an BC6ENTG , a BC6ENTC - terminal DNA polymerase domain , and a BC6OTHER that spans between the two.	False
The protein is formed by an BC6OTHER , a BC6ENTC - terminal DNA polymerase domain , and a BC6ENTG that spans between the two.	False
BC6ENTC / BC6OTHER N1 - acetyltransferase ( BC6ENTG ) is a key enzyme in the control of BC6OTHER levels in human cells , as acetylation of BC6OTHER and BC6OTHER triggers export or degradation.	False
CHEM / BC6ENTC N1 - acetyltransferase ( BC6ENTG ) is a key enzyme in the control of BC6OTHER levels in human cells , as acetylation of BC6OTHER and BC6OTHER triggers export or degradation.	False
BC6ENTG was found to self - BC6ENTC BC6OTHER - 26 in the presence of BC6OTHER and absence of substrate , a reaction apparently catalzyed by BC6OTHER bound in the second channel of the asymmetric dimer.	False
BC6ENTG was found to self - BC6OTHER BC6ENTC - 26 in the presence of BC6OTHER and absence of substrate , a reaction apparently catalzyed by BC6OTHER bound in the second channel of the asymmetric dimer.	False
BC6ENTG was found to self - BC6OTHER BC6OTHER - 26 in the presence of BC6ENTC and absence of substrate , a reaction apparently catalzyed by BC6OTHER bound in the second channel of the asymmetric dimer.	False
BC6ENTG was found to self - BC6OTHER BC6OTHER - 26 in the presence of BC6OTHER and absence of substrate , a reaction apparently catalzyed by BC6ENTC bound in the second channel of the asymmetric dimer.	False
BC6ENTG ( BC6OTHER ) is a key enzyme in the control of BC6OTHER levels in human cells , as acetylation of BC6ENTC and BC6OTHER triggers export or degradation.	CPR:9
CHEM / BC6OTHER N1 - acetyltransferase ( BC6ENTG ) is a key enzyme in the control of BC6OTHER levels in human cells , as acetylation of BC6ENTC and BC6OTHER triggers export or degradation.	False
BC6ENTG ( BC6OTHER ) is a key enzyme in the control of BC6OTHER levels in human cells , as acetylation of BC6OTHER and BC6ENTC triggers export or degradation.	CPR:9
CHEM / BC6OTHER N1 - acetyltransferase ( BC6ENTG ) is a key enzyme in the control of BC6OTHER levels in human cells , as acetylation of BC6OTHER and BC6ENTC triggers export or degradation.	False
These unexpected and intriguing complexities seem likely to have some as yet undefined role in regulating BC6ENTG activity or stability as a part of BC6ENTC homeostasis.	CPR:9
Sequence signatures group BC6ENTG with proteins that appear to have BC6ENTC Nepsilon - acetyltransferase activity.	False
Increased intracellular BC6ENTC levels accompany several types of cancers as well as other human diseases , and compounds that affect the expression , activity , or stability of BC6ENTG are being explored as potential therapeutic drugs.	False
We have expressed BC6ENTG from the cloned cDNA in Escherichia coli and have determined high - resolution structures of wild - type and mutant BC6OTHER , as the free dimer and in binary and ternary complexes with BC6ENTC , BC6OTHER ( BC6OTHER ) , BC6OTHER , and the inhibitor BC6OTHER (CHEM).	False
We have expressed BC6OTHER from the cloned cDNA in Escherichia coli and have determined high - resolution structures of wild - type and mutant BC6ENTG , as the free dimer and in binary and ternary complexes with BC6ENTC , BC6OTHER ( BC6OTHER ) , BC6OTHER , and the inhibitor BC6OTHER (CHEM).	False
We have expressed BC6ENTG from the cloned cDNA in Escherichia coli and have determined high - resolution structures of wild - type and mutant BC6OTHER , as the free dimer and in binary and ternary complexes with BC6OTHER , BC6ENTC ( BC6OTHER ) , BC6OTHER , and the inhibitor BC6OTHER (CHEM).	False
We have expressed BC6OTHER from the cloned cDNA in Escherichia coli and have determined high - resolution structures of wild - type and mutant BC6ENTG , as the free dimer and in binary and ternary complexes with BC6OTHER , BC6ENTC ( BC6OTHER ) , BC6OTHER , and the inhibitor BC6OTHER (CHEM).	False
We have expressed BC6ENTG from the cloned cDNA in Escherichia coli and have determined high - resolution structures of wild - type and mutant BC6OTHER , as the free dimer and in binary and ternary complexes with BC6OTHER , BC6OTHER ( BC6ENTC ) , BC6OTHER , and the inhibitor BC6OTHER (CHEM).	False
We have expressed BC6OTHER from the cloned cDNA in Escherichia coli and have determined high - resolution structures of wild - type and mutant BC6ENTG , as the free dimer and in binary and ternary complexes with BC6OTHER , BC6OTHER ( BC6ENTC ) , BC6OTHER , and the inhibitor BC6OTHER (CHEM).	False
We have expressed BC6ENTG from the cloned cDNA in Escherichia coli and have determined high - resolution structures of wild - type and mutant BC6OTHER , as the free dimer and in binary and ternary complexes with BC6OTHER , BC6OTHER ( BC6OTHER ) , BC6ENTC , and the inhibitor BC6OTHER (CHEM).	False
We have expressed BC6OTHER from the cloned cDNA in Escherichia coli and have determined high - resolution structures of wild - type and mutant BC6ENTG , as the free dimer and in binary and ternary complexes with BC6OTHER , BC6OTHER ( BC6OTHER ) , BC6ENTC , and the inhibitor BC6OTHER (CHEM).	False
We have expressed BC6ENTG from the cloned cDNA in Escherichia coli and have determined high - resolution structures of wild - type and mutant BC6OTHER , as the free dimer and in binary and ternary complexes with BC6OTHER , BC6OTHER ( BC6OTHER ) , BC6OTHER , and the inhibitor BC6ENTC (CHEM).	False
We have expressed BC6OTHER from the cloned cDNA in Escherichia coli and have determined high - resolution structures of wild - type and mutant BC6ENTG , as the free dimer and in binary and ternary complexes with BC6OTHER , BC6OTHER ( BC6OTHER ) , BC6OTHER , and the inhibitor BC6ENTC (CHEM).	False
BC6ENTG ( BC6OTHER ) is a key enzyme in the control of BC6ENTC levels in human cells , as acetylation of BC6OTHER and BC6OTHER triggers export or degradation.	CPR:9
CHEM / BC6OTHER N1 - acetyltransferase ( BC6ENTG ) is a key enzyme in the control of BC6ENTC levels in human cells , as acetylation of BC6OTHER and BC6OTHER triggers export or degradation.	False
Structures of wild - type and mutant BC6ENTG BC6ENTC N1 - acetyltransferase , a potential therapeutic drug target.	False
We report here that BC6ENTC , a drug clinically used for lowering BC6OTHER levels , inhibits the interaction of BC6ENTG with its counter - receptor BC6OTHER .	CPR:4
We report here that BC6ENTC , a drug clinically used for lowering BC6OTHER levels , inhibits the interaction of BC6OTHER with its counter - receptor BC6ENTG .	CPR:4
We report here that BC6OTHER , a drug clinically used for lowering BC6ENTC levels , inhibits the interaction of BC6ENTG with its counter - receptor BC6OTHER .	False
We report here that BC6OTHER , a drug clinically used for lowering BC6ENTC levels , inhibits the interaction of BC6OTHER with its counter - receptor BC6ENTG .	False
Structural basis for BC6ENTG inhibition upon BC6ENTC binding to the BC6OTHER .	CPR:4
Structural basis for BC6OTHER inhibition upon BC6ENTC binding to the BC6ENTG .	False
Similar partial correlations for antipsychotic drug dose and serum levels of BC6ENTC BC6ENTG - blocking activity with performance of the trail - making and picture completion tests (negative) and the block - design task (positive) showed the functional importance of BC6OTHER - related activity.	False
Similar partial correlations for antipsychotic drug dose and serum levels of BC6OTHER BC6ENTG - blocking activity with performance of the trail - making and picture completion tests (negative) and the block - design task (positive) showed the functional importance of BC6ENTC - related activity.	False
High estimates of central BC6ENTC BC6ENTG - occupancy were related to impaired verbal fluency but were associated with improved recall of stories , especially in paranoid patients.	False
 This , the first study of its kind , tentatively imputes a role for BC6ENTC BC6ENTG - related activity in left frontal (e.g. CB , verbal fluency) and temporal lobe functions (verbal recall) as well as in some non - verbal abilities mediated more in the right hemisphere in patients with schizophrenia.	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6ENTC equivalents , BC6OTHER ) , the antipsychotic serum concentration of BC6ENTG - blocking activity and the approximated central BC6OTHER BC6OTHER occupancy ( BC6OTHER BC6OTHER - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6ENTC equivalents , BC6OTHER ) , the antipsychotic serum concentration of CHEM ( BC6OTHER ) D2 - blocking activity and the approximated central BC6OTHER BC6ENTG occupancy ( BC6OTHER BC6OTHER - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6ENTC equivalents , BC6OTHER ) , the antipsychotic serum concentration of CHEM ( BC6OTHER ) D2 - blocking activity and the approximated central BC6OTHER BC6OTHER occupancy ( BC6OTHER BC6ENTG - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6OTHER equivalents , BC6ENTC ) , the antipsychotic serum concentration of BC6ENTG - blocking activity and the approximated central BC6OTHER BC6OTHER occupancy ( BC6OTHER BC6OTHER - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6OTHER equivalents , BC6ENTC ) , the antipsychotic serum concentration of CHEM ( BC6OTHER ) D2 - blocking activity and the approximated central BC6OTHER BC6ENTG occupancy ( BC6OTHER BC6OTHER - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6OTHER equivalents , BC6ENTC ) , the antipsychotic serum concentration of CHEM ( BC6OTHER ) D2 - blocking activity and the approximated central BC6OTHER BC6OTHER occupancy ( BC6OTHER BC6ENTG - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6OTHER equivalents , BC6OTHER ) , the antipsychotic serum concentration of BC6ENTC ( BC6OTHER ) D2 - blocking activity and the approximated central BC6OTHER BC6ENTG occupancy ( BC6OTHER BC6OTHER - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6OTHER equivalents , BC6OTHER ) , the antipsychotic serum concentration of BC6ENTC ( BC6OTHER ) D2 - blocking activity and the approximated central BC6OTHER BC6OTHER occupancy ( BC6OTHER BC6ENTG - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6OTHER equivalents , BC6OTHER ) , the antipsychotic serum concentration of CHEM ( BC6ENTC ) D2 - blocking activity and the approximated central BC6OTHER BC6ENTG occupancy ( BC6OTHER BC6OTHER - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6OTHER equivalents , BC6OTHER ) , the antipsychotic serum concentration of CHEM ( BC6ENTC ) D2 - blocking activity and the approximated central BC6OTHER BC6OTHER occupancy ( BC6OTHER BC6ENTG - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6OTHER equivalents , BC6OTHER ) , the antipsychotic serum concentration of BC6ENTG - blocking activity and the approximated central BC6ENTC BC6OTHER occupancy ( BC6OTHER BC6OTHER - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6OTHER equivalents , BC6OTHER ) , the antipsychotic serum concentration of CHEM ( BC6OTHER ) D2 - blocking activity and the approximated central BC6ENTC BC6ENTG occupancy ( BC6OTHER BC6OTHER - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6OTHER equivalents , BC6OTHER ) , the antipsychotic serum concentration of CHEM ( BC6OTHER ) D2 - blocking activity and the approximated central BC6ENTC BC6OTHER occupancy ( BC6OTHER BC6ENTG - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6OTHER equivalents , BC6OTHER ) , the antipsychotic serum concentration of BC6ENTG - blocking activity and the approximated central BC6OTHER BC6OTHER occupancy ( BC6ENTC BC6OTHER - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6OTHER equivalents , BC6OTHER ) , the antipsychotic serum concentration of CHEM ( BC6OTHER ) D2 - blocking activity and the approximated central BC6OTHER BC6ENTG occupancy ( BC6ENTC BC6OTHER - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We describe here the putative influence of the dose of antipsychotic medication ( BC6OTHER equivalents , BC6OTHER ) , the antipsychotic serum concentration of CHEM ( BC6OTHER ) D2 - blocking activity and the approximated central BC6OTHER BC6OTHER occupancy ( BC6ENTC BC6ENTG - occupancy) , on conditioned blocking (CB) measures of attention and performance on a neuropsychological battery , in 108 patients with schizophrenia (compared with 62 healthy controls).	False
We tested the hypothesis that allelic variants of the BC6ENTG genotype are associated with (i) BC6ENTC D2 antagonist CHEM dose in treatment of BC6OTHER withdrawal (n = 50) and (ii) with anxiety and depression in patients during alcoholism detoxification therapy (admission n = 87; discharge n = 50).	False
We tested the hypothesis that allelic variants of the human BC6OTHER D2 receptor E8 genotype are associated with (i) BC6ENTG antagonist CHEM dose in treatment of BC6ENTC withdrawal (n = 50) and (ii) with anxiety and depression in patients during alcoholism detoxification therapy (admission n = 87; discharge n = 50).	False
We tested the hypothesis that allelic variants of the BC6ENTG genotype are associated with (i) BC6OTHER antagonist CHEM dose in treatment of BC6ENTC withdrawal (n = 50) and (ii) with anxiety and depression in patients during alcoholism detoxification therapy (admission n = 87; discharge n = 50).	False
BC6ENTG A / A genotype was associated with increased dose of BC6ENTC during a 9 - day detoxification therapy and with increased anxiety and depression scores on admission and 2 weeks later.	False
We tested the hypothesis that allelic variants of the human BC6ENTC D2 receptor E8 genotype are associated with (i) BC6ENTG antagonist CHEM dose in treatment of BC6OTHER withdrawal (n = 50) and (ii) with anxiety and depression in patients during alcoholism detoxification therapy (admission n = 87; discharge n = 50).	False
In an earlier report , BC6ENTG E8 A / A genotype was associated with reduced responsiveness to the BC6ENTC D2 agonist BC6OTHER ; however , it is not clear whether both findings share the same biological basis.	False
In an earlier report , BC6ENTG E8 A / A genotype was associated with reduced responsiveness to the BC6OTHER agonist BC6ENTC ; however , it is not clear whether both findings share the same biological basis.	False
In an earlier report , BC6OTHER E8 A / A genotype was associated with reduced responsiveness to the BC6ENTG agonist BC6ENTC ; however , it is not clear whether both findings share the same biological basis.	CPR:5
Influence of the BC6ENTG genotype on efficacy of BC6OTHER and clinical outcome of BC6ENTC withdrawal.	False
Influence of the BC6ENTG genotype on efficacy of BC6ENTC and clinical outcome of BC6OTHER withdrawal.	False
CONCLUSION: BC6ENTG receptors are involved in the regulation of BC6ENTC stimulated orocaecal transit; BC6OTHER tends to modulate colonic transit but not sensory functions or compliance in healthy human subjects.	False
CONCLUSION: BC6ENTG receptors are involved in the regulation of BC6OTHER stimulated orocaecal transit; BC6ENTC tends to modulate colonic transit but not sensory functions or compliance in healthy human subjects.	False
METHODS: Part A compared the effects of placebo to four doses of a BC6ENTG receptor antagonist ( BC6ENTC ) on the BC6OTHER mediated increase in plasma BC6OTHER (a BC6OTHER mediated response) and orocaecal transit in 18 subjects.	CPR:6
METHODS: Part A compared the effects of placebo to four doses of a BC6OTHER receptor antagonist ( BC6ENTC ) on the BC6OTHER mediated increase in plasma BC6OTHER (a BC6ENTG mediated response) and orocaecal transit in 18 subjects.	CPR:6
